BOOK_URL;NUM_MAX_PAGES
http://literature.awgp.org/book/Unse_Jo_50_Ke_Ho_Chale/v3.1;http://literature.awgp.org/book/Unse_Jo_50_Ke_Ho_Chale/v3.2
http://literature.awgp.org/book/Upbhog_Nahin_Upyog/v1.1;http://literature.awgp.org/book/Upbhog_Nahin_Upyog/v1.48
http://literature.awgp.org/book/upasna_aur_sadhna_ka_samnvay/v2.1;http://literature.awgp.org/book/upasna_aur_sadhna_ka_samnvay/v2.2
http://literature.awgp.org/book/upasna_aur_sadhna_ka_samnvay/v1.1;http://literature.awgp.org/book/upasna_aur_sadhna_ka_samnvay/v1.47
http://literature.awgp.org/book/The_meaning_purpose_and_benefit_of_WORSHIP/v2.1;http://literature.awgp.org/book/The_meaning_purpose_and_benefit_of_WORSHIP/v2.57
http://literature.awgp.org/book/upasna_ki_mahata_awam_vidhivyavastha/v1.1;http://literature.awgp.org/book/upasna_ki_mahata_awam_vidhivyavastha/v1.6
http://literature.awgp.org/book/Recitation_and_Meditation/v1.1;http://literature.awgp.org/book/Recitation_and_Meditation/v1.41
http://literature.awgp.org/book/Recitation_and_Meditation/v4.1;http://literature.awgp.org/book/Recitation_and_Meditation/v4.2
http://literature.awgp.org/book/upasana_jeevan_kee_anivary_aavashyakata/v1.1;http://literature.awgp.org/book/upasana_jeevan_kee_anivary_aavashyakata/v1.35
http://literature.awgp.org/book/upasana_sadhana_v_aaradhana/v2.1;http://literature.awgp.org/book/upasana_sadhana_v_aaradhana/v2.32
http://literature.awgp.org/book/rigveda/v3.1;http://literature.awgp.org/book/rigveda/v3.135
http://literature.awgp.org/book/rigveda/v1.1;http://literature.awgp.org/book/rigveda/v1.140
http://literature.awgp.org/book/rigveda/v2.1;http://literature.awgp.org/book/rigveda/v2.140
http://literature.awgp.org/book/rigveda/v4.1;http://literature.awgp.org/book/rigveda/v4.130
http://literature.awgp.org/book/rigveda/v5.1;http://literature.awgp.org/book/rigveda/v5.130
http://literature.awgp.org/book/rigveda/v6.1;http://literature.awgp.org/book/rigveda/v6.121
http://literature.awgp.org/book/rigveda/v7.1;http://literature.awgp.org/book/rigveda/v7.170
http://literature.awgp.org/book/rigveda/v8.1;http://literature.awgp.org/book/rigveda/v8.160
http://literature.awgp.org/book/rigveda/v8.1;http://literature.awgp.org/book/rigveda/v8.160
http://literature.awgp.org/book/rigveda/v9.1;http://literature.awgp.org/book/rigveda/v9.160
http://literature.awgp.org/book/udbodhan/v1.1;http://literature.awgp.org/book/udbodhan/v1.8
http://literature.awgp.org/book/rishi_yugm_ka_parichay/v1.1;http://literature.awgp.org/book/rishi_yugm_ka_parichay/v1.27
http://literature.awgp.org/book/rishi_yugm_kee_jhalakjhankee/v1.1;http://literature.awgp.org/book/rishi_yugm_kee_jhalakjhankee/v1.14
http://literature.awgp.org/book/rishi_yugm_kee_jhalakjhankee/v2.1;http://literature.awgp.org/book/rishi_yugm_kee_jhalakjhankee/v2.16
http://literature.awgp.org/book/ek_anurodh_matadataon_se/v1.1;http://literature.awgp.org/book/ek_anurodh_matadataon_se/v1.49
http://literature.awgp.org/book/ek_anurodh_matadataon_se/v2.1;http://literature.awgp.org/book/ek_anurodh_matadataon_se/v2.11
http://literature.awgp.org/book/ek_the_raja/v1.1;http://literature.awgp.org/book/ek_the_raja/v1.10
http://literature.awgp.org/book/ek_samantar_shiksha_tantra/v1.1;http://literature.awgp.org/book/ek_samantar_shiksha_tantra/v1.11
http://literature.awgp.org/book/ekta_samta_ki_or/v1.1;http://literature.awgp.org/book/ekta_samta_ki_or/v1.10
http://literature.awgp.org/book/aisa_bane_jaisaa_doosaro_ko_banana_hai/v1.1;http://literature.awgp.org/book/aisa_bane_jaisaa_doosaro_ko_banana_hai/v1.16
http://literature.awgp.org/book/aisa_bane_jaisaa_doosaro_ko_banana_hai/v2.1;http://literature.awgp.org/book/aisa_bane_jaisaa_doosaro_ko_banana_hai/v2.5
http://literature.awgp.org/book/kathinaiyon_ki_kasauti_par_khare_utare/v1.1;http://literature.awgp.org/book/kathinaiyon_ki_kasauti_par_khare_utare/v1.62
http://literature.awgp.org/book/kathinaiyon_ki_kasauti_par_khare_utare/v2.1;http://literature.awgp.org/book/kathinaiyon_ki_kasauti_par_khare_utare/v2.5
http://literature.awgp.org/book/kathinaiyon_se_darie_nahi_ladie/v2.1;http://literature.awgp.org/book/kathinaiyon_se_darie_nahi_ladie/v2.6
http://literature.awgp.org/book/kathinaiyon_se_darie_nahi_ladie/v1.1;http://literature.awgp.org/book/kathinaiyon_se_darie_nahi_ladie/v1.32
http://literature.awgp.org/book/kabaj_ki_saral_chikitsa/v1.1;http://literature.awgp.org/book/kabaj_ki_saral_chikitsa/v1.2
http://literature.awgp.org/book/karmakand_kee_preranaon_men_chhipa_adhyatm/v2.1;http://literature.awgp.org/book/karmakand_kee_preranaon_men_chhipa_adhyatm/v2.32
http://literature.awgp.org/book/Karmakand_Kyon_Aur_Kaise/v3.1;http://literature.awgp.org/book/Karmakand_Kyon_Aur_Kaise/v3.3
http://literature.awgp.org/book/karmkand_pradip/v2.1;http://literature.awgp.org/book/karmkand_pradip/v2.49
http://literature.awgp.org/book/karmakand_men_chhipa_vyaktitv_nirman_ka_shikshan/v1.1;http://literature.awgp.org/book/karmakand_men_chhipa_vyaktitv_nirman_ka_shikshan/v1.32
http://literature.awgp.org/book/Karmakand_Kyon_Aur_Kaise/v1.1;http://literature.awgp.org/book/Karmakand_Kyon_Aur_Kaise/v1.46
http://literature.awgp.org/book/karmakand_naheen_bhavana_pradhan/v2.1;http://literature.awgp.org/book/karmakand_naheen_bhavana_pradhan/v2.11
http://literature.awgp.org/book/karmakand_naheen_bhavana_pradhan/v1.1;http://literature.awgp.org/book/karmakand_naheen_bhavana_pradhan/v1.29
http://literature.awgp.org/book/kram_kand_bhaskar/v1.1;http://literature.awgp.org/book/kram_kand_bhaskar/v1.385
http://literature.awgp.org/book/kram_kand_bhaskar/v2.1;http://literature.awgp.org/book/kram_kand_bhaskar/v2.42
http://literature.awgp.org/book/karmyog_aur_karm_kaushal/v1.1;http://literature.awgp.org/book/karmyog_aur_karm_kaushal/v1.176
http://literature.awgp.org/book/karmyogi_swami_keshwanand/v1.1;http://literature.awgp.org/book/karmyogi_swami_keshwanand/v1.32
http://literature.awgp.org/book/kalatmak_jeevan_jiyen/v1.1;http://literature.awgp.org/book/kalatmak_jeevan_jiyen/v1.6
http://literature.awgp.org/book/kasturba_gandhi/v1.1;http://literature.awgp.org/book/kasturba_gandhi/v1.32
http://literature.awgp.org/book/kaam_tatv_ka_gyan_vigyan/v1.1;http://literature.awgp.org/book/kaam_tatv_ka_gyan_vigyan/v1.4
http://literature.awgp.org/book/adhyatm_ka_marm_samajhane_hetu_balig_bani4/v2.1;http://literature.awgp.org/book/adhyatm_ka_marm_samajhane_hetu_balig_bani4/v2.32
http://literature.awgp.org/book/astonishing_power_of_physical_subtle_energy_of_human/v2.1;http://literature.awgp.org/book/astonishing_power_of_physical_subtle_energy_of_human/v2.42
http://literature.awgp.org/book/kaya_men_samaya_pranagni_ka_jakheera/v2.1;http://literature.awgp.org/book/kaya_men_samaya_pranagni_ka_jakheera/v2.5
http://literature.awgp.org/book/kaya_men_samaya_pranagni_ka_jakheera/v1.1;http://literature.awgp.org/book/kaya_men_samaya_pranagni_ka_jakheera/v1.41
http://literature.awgp.org/book/Kuchh_Dharmik_Prashnon_Ka_Uchit_Samadhan/v2.1;http://literature.awgp.org/book/Kuchh_Dharmik_Prashnon_Ka_Uchit_Samadhan/v2.5
http://literature.awgp.org/book/Kuchh_Dharmik_Prashnon_Ka_Uchit_Samadhan/v1.1;http://literature.awgp.org/book/Kuchh_Dharmik_Prashnon_Ka_Uchit_Samadhan/v1.40
http://literature.awgp.org/book/kundlini_mahashakti_aur_uski_sansiddhi/v1.1;http://literature.awgp.org/book/kundlini_mahashakti_aur_uski_sansiddhi/v1.124
http://literature.awgp.org/book/kundlini_jagran_ki_dhyan_sadhnayen/v1.1;http://literature.awgp.org/book/kundlini_jagran_ki_dhyan_sadhnayen/v1.83
http://literature.awgp.org/book/Kundalini_Mahashakti_Evam_Usaki_Sansiddhi/v1.1;http://literature.awgp.org/book/Kundalini_Mahashakti_Evam_Usaki_Sansiddhi/v1.104
http://literature.awgp.org/book/Kundalini_Mahashakti_Evam_Usaki_Sansiddhi/v2.1;http://literature.awgp.org/book/Kundalini_Mahashakti_Evam_Usaki_Sansiddhi/v2.7
http://literature.awgp.org/book/kuritiyo_ka_chakra_todna_hi_hoga/v1.1;http://literature.awgp.org/book/kuritiyo_ka_chakra_todna_hi_hoga/v1.7
http://literature.awgp.org/book/kaise_hoga_samanvay_vijnan_aur_adhyatm_ka/v1.1;http://literature.awgp.org/book/kaise_hoga_samanvay_vijnan_aur_adhyatm_ka/v1.32
http://literature.awgp.org/book/Kya_Khaye_Kyo_Khaye_Kaise_Khaye/v1.1;http://literature.awgp.org/book/Kya_Khaye_Kyo_Khaye_Kaise_Khaye/v1.48
http://literature.awgp.org/book/Kya_Dharm_Kya_Adharm/v1.1;http://literature.awgp.org/book/Kya_Dharm_Kya_Adharm/v1.48
http://literature.awgp.org/book/Kya_Dharm_Kya_Adharm/v3.1;http://literature.awgp.org/book/Kya_Dharm_Kya_Adharm/v3.8
http://literature.awgp.org/book/kya_dharm_afeem_kee_golee_hai/v3.1;http://literature.awgp.org/book/kya_dharm_afeem_kee_golee_hai/v3.7
http://literature.awgp.org/book/kya_dharm_afeem_kee_golee_hai/v1.1;http://literature.awgp.org/book/kya_dharm_afeem_kee_golee_hai/v1.104
http://literature.awgp.org/book/Kya_NariIsi_Durdasha_Me_Rahegi/v1.1;http://literature.awgp.org/book/Kya_NariIsi_Durdasha_Me_Rahegi/v1.25
http://literature.awgp.org/book/kya_manushy_sachamuch_sarvashreshth_pranee_hai/v1.1;http://literature.awgp.org/book/kya_manushy_sachamuch_sarvashreshth_pranee_hai/v1.96
http://literature.awgp.org/book/Kya_Vidhva_Vivah_Shastra_Viruddh_Hai/v1.1;http://literature.awgp.org/book/Kya_Vidhva_Vivah_Shastra_Viruddh_Hai/v1.23
http://literature.awgp.org/book/kranti_ki_ruprekha/v1.1;http://literature.awgp.org/book/kranti_ki_ruprekha/v1.96
http://literature.awgp.org/book/kshudrata_chhoden_mahanata_ke_path_par_chalen/v2.1;http://literature.awgp.org/book/kshudrata_chhoden_mahanata_ke_path_par_chalen/v2.32
http://literature.awgp.org/book/khate_samay_inbaato_ka_dhyan_rkkhe/v1.1;http://literature.awgp.org/book/khate_samay_inbaato_ka_dhyan_rkkhe/v1.6
http://literature.awgp.org/book/khilaunon_ne_adhyatm_ka_satyanash_kar_diya/v2.1;http://literature.awgp.org/book/khilaunon_ne_adhyatm_ka_satyanash_kar_diya/v2.32
http://literature.awgp.org/book/ganesh_shankar_vidyarthi/v1.1;http://literature.awgp.org/book/ganesh_shankar_vidyarthi/v1.32
http://literature.awgp.org/book/Gandagi_KiGrinit_Asabhyata/v1.1;http://literature.awgp.org/book/Gandagi_KiGrinit_Asabhyata/v1.24
http://literature.awgp.org/book/Gamalon_Men_Swasthya/v1.1;http://literature.awgp.org/book/Gamalon_Men_Swasthya/v1.42
http://literature.awgp.org/book/the_absolute_law_of_karma/v2.1;http://literature.awgp.org/book/the_absolute_law_of_karma/v2.40
http://literature.awgp.org/book/the_absolute_law_of_karma/v4.1;http://literature.awgp.org/book/the_absolute_law_of_karma/v4.6
http://literature.awgp.org/book/gayatree_anushthan_ka_vijnan_aur_vidhan/v1.1;http://literature.awgp.org/book/gayatree_anushthan_ka_vijnan_aur_vidhan/v1.10
http://literature.awgp.org/book/gayatri_upnishad/v1.1;http://literature.awgp.org/book/gayatri_upnishad/v1.10
http://literature.awgp.org/book/gayatree_upasana_anivary_hai_aavashyak_hai/v1.1;http://literature.awgp.org/book/gayatree_upasana_anivary_hai_aavashyak_hai/v1.20
http://literature.awgp.org/book/gayatree_upasana_kee_safalata_kee_teen_sharten/v2.1;http://literature.awgp.org/book/gayatree_upasana_kee_safalata_kee_teen_sharten/v2.32
http://literature.awgp.org/book/gayatri_upasana_kese/v1.1;http://literature.awgp.org/book/gayatri_upasana_kese/v1.2
http://literature.awgp.org/book/gayatri_upasna_se_brahmvarchs_ki_prapti/v1.1;http://literature.awgp.org/book/gayatri_upasna_se_brahmvarchs_ki_prapti/v1.54
http://literature.awgp.org/book/gayatri_aur_yagya_ka/v1.1;http://literature.awgp.org/book/gayatri_aur_yagya_ka/v1.25
http://literature.awgp.org/book/gayatri_aur_uski_pran_prakriya/v1.1;http://literature.awgp.org/book/gayatri_aur_uski_pran_prakriya/v1.32
http://literature.awgp.org/book/gayatree_aur_yajn_ka_darshan_manav_matr_ke_lie/v1.1;http://literature.awgp.org/book/gayatree_aur_yajn_ka_darshan_manav_matr_ke_lie/v1.32
http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.1;http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.10
http://literature.awgp.org/book/Gayatri_Aur_Yagyopavit/v2.1;http://literature.awgp.org/book/Gayatri_Aur_Yagyopavit/v2.8
http://literature.awgp.org/book/gayatri_aur_savitri_ek_hi_mahashakti_ke_do_roop/v1.1;http://literature.awgp.org/book/gayatri_aur_savitri_ek_hi_mahashakti_ke_do_roop/v1.38
http://literature.awgp.org/book/gayatri_ka_arth_aur_sandesh/v1.1;http://literature.awgp.org/book/gayatri_ka_arth_aur_sandesh/v1.2
http://literature.awgp.org/book/Gayatri_Ka_Brahmavarchas/v3.1;http://literature.awgp.org/book/Gayatri_Ka_Brahmavarchas/v3.13
http://literature.awgp.org/book/Gayatri_Ka_Brahmavarchas/v1.1;http://literature.awgp.org/book/Gayatri_Ka_Brahmavarchas/v1.54
http://literature.awgp.org/book/gayatri_ka_mantrarth/v1.1;http://literature.awgp.org/book/gayatri_ka_mantrarth/v1.34
http://literature.awgp.org/book/Gayatri_no_Vainanik_adhar/v2.1;http://literature.awgp.org/book/Gayatri_no_Vainanik_adhar/v2.7
http://literature.awgp.org/book/gayatri_ka_shakti_srot_savita_devata/v1.1;http://literature.awgp.org/book/gayatri_ka_shakti_srot_savita_devata/v1.32
http://literature.awgp.org/book/Gayatri_Ka_Swarup_Aur_Rahasya/v1.1;http://literature.awgp.org/book/Gayatri_Ka_Swarup_Aur_Rahasya/v1.32
http://literature.awgp.org/book/gayatri_ka_har_akhshar_shakti_strot/v2.1;http://literature.awgp.org/book/gayatri_ka_har_akhshar_shakti_strot/v2.4
http://literature.awgp.org/book/gayatri_ka_har_akhshar_shakti_strot/v1.1;http://literature.awgp.org/book/gayatri_ka_har_akhshar_shakti_strot/v1.56
http://literature.awgp.org/book/Gayatri_Ki_Anushthan_Avam_Purashcharan_Sadhanaye/v1.1;http://literature.awgp.org/book/Gayatri_Ki_Anushthan_Avam_Purashcharan_Sadhanaye/v1.49
http://literature.awgp.org/book/Gayatri_Ki_Anushthan_Avam_Purashcharan_Sadhanaye/v3.1;http://literature.awgp.org/book/Gayatri_Ki_Anushthan_Avam_Purashcharan_Sadhanaye/v3.16
http://literature.awgp.org/book/Gayatri_Ki_Asankhya_Shaktiyan/v1.1;http://literature.awgp.org/book/Gayatri_Ki_Asankhya_Shaktiyan/v1.32
http://literature.awgp.org/book/gayatri_ki_uchstriya_panch_sadhana/v1.1;http://literature.awgp.org/book/gayatri_ki_uchstriya_panch_sadhana/v1.56
http://literature.awgp.org/book/gayatri_ki_uchstriya_panch_sadhana/v2.1;http://literature.awgp.org/book/gayatri_ki_uchstriya_panch_sadhana/v2.4
http://literature.awgp.org/book/Gayatri_Ki_Gupt_Shaktiyan/v2.1;http://literature.awgp.org/book/Gayatri_Ki_Gupt_Shaktiyan/v2.4
http://literature.awgp.org/book/Gayatri_Ki_Gupt_Shaktiyan/v1.1;http://literature.awgp.org/book/Gayatri_Ki_Gupt_Shaktiyan/v1.31
http://literature.awgp.org/book/gayatri_ki_chamatkari_sadhana/v1.1;http://literature.awgp.org/book/gayatri_ki_chamatkari_sadhana/v1.12
http://literature.awgp.org/book/gayatri_ki_divya_shaktiyan/v1.1;http://literature.awgp.org/book/gayatri_ki_divya_shaktiyan/v1.8
http://literature.awgp.org/book/gayatri_ki_dainik_sadhna/v1.1;http://literature.awgp.org/book/gayatri_ki_dainik_sadhna/v1.26
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v2.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v2.136
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v7.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v7.128
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v1.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v1.52
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v3.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v3.35
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v4.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v4.32
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v5.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v5.35
http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v6.1;http://literature.awgp.org/book/Gayatree_kee_panchakoshee_sadhana/v6.34
http://literature.awgp.org/book/Gayatri_Ki_Panchvidh_DainikSadhana/v1.1;http://literature.awgp.org/book/Gayatri_Ki_Panchvidh_DainikSadhana/v1.32
http://literature.awgp.org/book/gayatree_kee_param_kalyanakaree_sarvangapoorn_sugam_upasana_vidhi/v1.1;http://literature.awgp.org/book/gayatree_kee_param_kalyanakaree_sarvangapoorn_sugam_upasana_vidhi/v1.28
http://literature.awgp.org/book/gayatri_Ki_prachand_Pran_Urja/v1.1;http://literature.awgp.org/book/gayatri_Ki_prachand_Pran_Urja/v1.48
http://literature.awgp.org/book/Gayatri_Ki_Yugaantariya__Chetana/v1.1;http://literature.awgp.org/book/Gayatri_Ki_Yugaantariya__Chetana/v1.50
http://literature.awgp.org/book/gayatree_kee_shakti_aur_siddhi/v1.1;http://literature.awgp.org/book/gayatree_kee_shakti_aur_siddhi/v1.50
http://literature.awgp.org/book/gayatri_ki_siddhhiya/v1.1;http://literature.awgp.org/book/gayatri_ki_siddhhiya/v1.5
http://literature.awgp.org/book/gayatari_ki_sugam_sadhnaye/v1.1;http://literature.awgp.org/book/gayatari_ki_sugam_sadhnaye/v1.5
http://literature.awgp.org/book/gayatri_ki_sulabh_sadhna/v1.1;http://literature.awgp.org/book/gayatri_ki_sulabh_sadhna/v1.8
http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v2.1;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v2.24
http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v1.1;http://literature.awgp.org/book/gayatree_kee_24_shakti_dharaen/v1.49
http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v1.1;http://literature.awgp.org/book/gayatri_ki_24_shikshaye/v1.32
http://literature.awgp.org/book/gayatri_ke_14_ratan/v1.1;http://literature.awgp.org/book/gayatri_ke_14_ratan/v1.8
http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v1.1;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v1.33
http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v2.1;http://literature.awgp.org/book/gayatri_ke_jagmagate_hire/v2.13
http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.1;http://literature.awgp.org/book/gayatri_aur_yagya_ka_anyonyashriya_sambandh/v1.10
http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v1.1;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v1.121
http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v2.1;http://literature.awgp.org/book/gayatree_ke_panch_mukh_panch_divy_kosh/v2.8
http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.1;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v1.49
http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.1;http://literature.awgp.org/book/Gayatri_Ke_Paach_Ratna/v2.4
http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.1;http://literature.awgp.org/book/Gayatri_Ke_Pratkshya_Chamatkar/v1.49
http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.1;http://literature.awgp.org/book/gayatri_ke_14_ratna/v1.89
http://literature.awgp.org/book/Gayatri_Chalisa/v3.1;http://literature.awgp.org/book/Gayatri_Chalisa/v3.3
http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.1;http://literature.awgp.org/book/gayatri_dwara_bhotik_sfalta/v1.32
http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.1;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v1.32
http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.1;http://literature.awgp.org/book/Gayatri_Panchmukhi_Aur_Ekmukhi/v2.27
http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.1;http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v1.24
http://literature.awgp.org/book/gayatri_prarthna/v1.1;http://literature.awgp.org/book/gayatri_prarthna/v1.32
http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.1;http://literature.awgp.org/book/Gayatri_Mantra_Ek_Mahavigyan/v1.33
http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.1;http://literature.awgp.org/book/gayatri_mantra_ka_tatvagyan/v1.18
http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.1;http://literature.awgp.org/book/Gayatri_Mantra_ki_Vilakchhan_Shaktiyan/v1.34
http://literature.awgp.org/book/gayatri_mahatmya/v1.1;http://literature.awgp.org/book/gayatri_mahatmya/v1.5
http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.1;http://literature.awgp.org/book/gayatree_mahamantr_kee_adbhut_samarthy/v1.9
http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.1;http://literature.awgp.org/book/gayatri_mahamantra_ki_vyavharik_sadhana/v1.11
http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.1;http://literature.awgp.org/book/Super_Science_of_Gayatri/v2.416
http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.1;http://literature.awgp.org/book/Super_Science_of_Gayatri/v9.72
http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.1;http://literature.awgp.org/book/gayatri_mahavidhya_ka_tatva_darshan/v1.12
http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.1;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v2.7
http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.1;http://literature.awgp.org/book/gayatree_mahavidya_kee_uchchastareey_sadhana/v1.32
http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.1;http://literature.awgp.org/book/Gayatri_Yagya_Ka_Mahatv/v1.5
http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.1;http://literature.awgp.org/book/gayatree_yajn_vidhan/v1.11
http://literature.awgp.org/book/gayatri_yog/v1.1;http://literature.awgp.org/book/gayatri_yog/v1.32
http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v1.1;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v1.50
http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v4.1;http://literature.awgp.org/book/Gayatri_Vishyak_Shanka_Samadhan/v4.23
http://literature.awgp.org/book/Gayatri_Shakti_Ka_Nari_Swarup/v1.1;http://literature.awgp.org/book/Gayatri_Shakti_Ka_Nari_Swarup/v1.33
http://literature.awgp.org/book/gayatree_sarvatonmukhee_samarthata_kee_adhishthatree/v1.1;http://literature.awgp.org/book/gayatree_sarvatonmukhee_samarthata_kee_adhishthatree/v1.34
http://literature.awgp.org/book/Gayatri_Sadhana_Aur_Yagya_Prakriya/v1.1;http://literature.awgp.org/book/Gayatri_Sadhana_Aur_Yagya_Prakriya/v1.48
http://literature.awgp.org/book/Gayatri_Sadhana_Aur_Yagya_Prakriya/v3.1;http://literature.awgp.org/book/Gayatri_Sadhana_Aur_Yagya_Prakriya/v3.6
http://literature.awgp.org/book/gayatree_sadhana_kee_upalabdhiyan/v2.1;http://literature.awgp.org/book/gayatree_sadhana_kee_upalabdhiyan/v2.32
http://literature.awgp.org/book/gayatri_sadhana_ki_sarvsulabh_vidhi/v1.1;http://literature.awgp.org/book/gayatri_sadhana_ki_sarvsulabh_vidhi/v1.7
http://literature.awgp.org/book/Gayatri_sadhana_ke_chamatkaar/v1.1;http://literature.awgp.org/book/Gayatri_sadhana_ke_chamatkaar/v1.18
http://literature.awgp.org/book/gayatree_sadhana_ke_do_star/v1.1;http://literature.awgp.org/book/gayatree_sadhana_ke_do_star/v1.4
http://literature.awgp.org/book/Gayatri_Sadhana_Why_How/v1.1;http://literature.awgp.org/book/Gayatri_Sadhana_Why_How/v1.35
http://literature.awgp.org/book/Gayatri_Sadhana_Se_Kundalini_Jagaran/v2.1;http://literature.awgp.org/book/Gayatri_Sadhana_Se_Kundalini_Jagaran/v2.4
http://literature.awgp.org/book/Gayatri_Sadhana_Se_Kundalini_Jagaran/v1.1;http://literature.awgp.org/book/Gayatri_Sadhana_Se_Kundalini_Jagaran/v1.48
http://literature.awgp.org/book/Gayatri_Se_Buddhi_Vikash/v1.1;http://literature.awgp.org/book/Gayatri_Se_Buddhi_Vikash/v1.15
http://literature.awgp.org/book/gayatri_se_brahm_sakshatkaar/v1.1;http://literature.awgp.org/book/gayatri_se_brahm_sakshatkaar/v1.3
http://literature.awgp.org/book/Gayatri_Dhvara_Yog_Sadhana/v2.1;http://literature.awgp.org/book/Gayatri_Dhvara_Yog_Sadhana/v2.6
http://literature.awgp.org/book/gayatri_se_vyaadhi_nivaran/v1.1;http://literature.awgp.org/book/gayatri_se_vyaadhi_nivaran/v1.4
http://literature.awgp.org/book/gayatri_se_sankat_nivaran/v1.1;http://literature.awgp.org/book/gayatri_se_sankat_nivaran/v1.33
http://literature.awgp.org/book/gayatri_hawan_paddati/v1.1;http://literature.awgp.org/book/gayatri_hawan_paddati/v1.4
http://literature.awgp.org/book/Gayatri_Hi_Kamdhenu_Hai/v2.1;http://literature.awgp.org/book/Gayatri_Hi_Kamdhenu_Hai/v2.8
http://literature.awgp.org/book/Gayatri_Hi_Kamdhenu_Hai/v1.1;http://literature.awgp.org/book/Gayatri_Hi_Kamdhenu_Hai/v1.48
http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v2.1;http://literature.awgp.org/book/gayatri_parivar_ka_lakshya/v2.9
http://literature.awgp.org/book/gayatreepurashcharan/v1.1;http://literature.awgp.org/book/gayatreepurashcharan/v1.13
http://literature.awgp.org/book/gavah_sarvasukhaprada/v1.1;http://literature.awgp.org/book/gavah_sarvasukhaprada/v1.2
http://literature.awgp.org/book/geet_mala/v9.1;http://literature.awgp.org/book/geet_mala/v9.30
http://literature.awgp.org/book/geet_mala/v2.1;http://literature.awgp.org/book/geet_mala/v2.30
http://literature.awgp.org/book/geet_mala/v3.1;http://literature.awgp.org/book/geet_mala/v3.30
